mass,x,y,vx,vy
1e+14,80.1172,-80.0692,0,1235.06
1e+14,79.5846,-70.6735,0,1653.59
1e+14,80.4209,-76.9993,0,243.537
1e+14,81.606,-70.7005,0,683.341
1e+14,81.5729,-88.4172,0,1601.41
1e+14,80.6822,-83.7147,0,428.008
1e+14,79.961,-71.3002,0,4250.46
1e+14,81.1365,-88.8356,0,1681.39
1e+14,79.0328,-71.81,0,2574.29
1e+14,79.414,-72.2697,0,48.5881
1e+14,81.014,-70.2332,0,3207.83
1e+14,79.2276,-88.4081,0,254.438
1e+14,81.33,-83.7501,0,3798.39
1e+14,80.3601,-82.1098,0,545.489
1e+14,80.0977,-89.2941,0,2556.53
1e+14,80.7347,-70.8323,0,1108.68
1e+14,80.6534,-85.768,0,3005.8
1e+14,79.308,-82.4891,0,1994.2
1e+14,81.0757,-86.1105,0,4082.47
1e+14,80.4845,-81.1306,0,2809.14
1e+14,81.2618,-75.1909,0,2190.42
1e+14,81.5156,-86.7607,0,4322.59
1e+14,78.8281,-72.4151,0,595.927
1e+14,78.8774,-83.4415,0,2514.48
1e+14,80.9557,-86.7081,0,2264.17
1e+14,80.2621,-89.3066,0,1810.13
1e+14,81.4305,-87.6344,0,3569.32
1e+14,80.3889,-82.9396,0,4632.18
1e+14,79.1026,-75.6409,0,840.195
1e+14,80.7647,-83.8531,0,3508.87
1e+14,79.3334,-78.6164,0,2724.85
1e+14,80.3597,-70.5821,0,1228.54
1e+14,81.5412,-80.5401,0,4049.19
1e+14,81.5743,-79.781,0,2965.13
1e+14,81.4672,-88.8313,0,2638.47
1e+14,78.554,-73.1216,0,799.984
1e+14,78.9927,-83.0699,0,3836.56
1e+14,80.7498,-70.6269,0,3593.06
1e+14,80.8146,-74.514,0,1009.32
1e+14,81.3135,-87.5504,0,3502.97
1e+14,78.6828,-73.3513,0,2519.22
1e+14,79.5609,-79.0923,0,3670.31
1e+14,78.936,-76.2752,0,1496.45
1e+14,79.3371,-70.9713,0,3382.91
1e+14,79.6962,-78.078,0,4047.24
1e+14,79.4063,-71.2254,0,3268.08
1e+14,80.0639,-72.7495,0,1032.76
1e+14,81.0626,-82.1239,0,2418.58
1e+14,80.2089,-71.1936,0,3578.74
1e+14,79.6065,-83.8609,0,4617.53
1e+14,80.5494,-78.8447,0,127.823
1e+14,81.1177,-72.5223,0,1962.82
1e+14,79.1963,-86.591,0,2046.55
1e+14,81.0808,-88.4813,0,3686.21
1e+14,78.9974,-85.0173,0,1197.77
1e+14,79.2451,-85.6737,0,1252.24
1e+14,79.2658,-81.153,0,3065.77
1e+14,79.1218,-75.6727,0,3076.76
1e+14,79.7934,-78.7905,0,4756.18
1e+14,79.4993,-72.9729,0,4677.02
1e+14,79.4226,-86.471,0,3502.21
1e+14,79.9267,-74.123,0,2784.1
1e+14,79.8798,-78.2219,0,1045.24
1e+14,80.5807,-76.9946,0,3685.87
1e+14,79.1051,-82.6852,0,411.505
1e+14,79.8118,-80.4582,0,4748.45
1e+14,80.4541,-72.3984,0,2203.44
1e+14,80.0889,-77.574,0,2674.04
1e+14,79.1073,-79.4464,0,958.301
1e+14,79.9574,-71.6142,0,3742.63
1e+14,80.2363,-74.5881,0,2381.92
1e+14,78.4093,-73.4918,0,1787.06
1e+14,79.346,-73.7718,0,3520.35
1e+14,79.3692,-75.0816,0,1944.22
1e+14,80.6699,-89.5709,0,3572.53
1e+14,79.2236,-89.8507,0,2780.17
1e+14,78.4709,-80.1569,0,2125.91
1e+14,79.5402,-89.8361,0,3153.26
1e+14,80.4106,-72.8213,0,3746.24
1e+14,81.4643,-74.9096,0,568.198
1e+14,80.6996,-75.6048,0,1003.66
1e+14,81.3606,-71.5126,0,4982.42
1e+14,81.3124,-70.9092,0,4333.88
1e+14,80.9202,-87.1455,0,4727.13
1e+14,79.5417,-72.8754,0,3703.92
1e+14,79.8697,-79.3115,0,3169.95
1e+14,79.0155,-78.1954,0,253.824
1e+14,79.6938,-73.0873,0,75.6852
1e+14,78.4159,-82.3488,0,3038.62
1e+14,80.0353,-82.8398,0,3364.52
1e+14,79.2362,-88.24,0,354.992
1e+14,81.4605,-78.8909,0,4988.08
1e+14,79.6795,-77.7023,0,2820.97
1e+14,80.5141,-77.9956,0,1836.04
1e+14,81.3272,-81.1163,0,4291.04
1e+14,79.9611,-84.4392,0,2057.92
1e+14,79.2968,-88.6109,0,160.733
1e+14,81.1595,-89.6767,0,1505.87
1e+14,81.4119,-84.3956,0,3434.26
1e+14,79.6068,-76.1529,0,3440.64
1e+14,80.5071,-81.4366,0,2251.04
1e+14,79.4453,-78.5857,0,1253.15
1e+14,79.2359,-75.9438,0,24.4751
1e+14,79.5073,-88.6278,0,622.464
1e+14,81.0582,-86.2348,0,454.221
1e+14,81.6112,-83.9087,0,504.844
1e+14,79.6482,-72.2485,0,4127.56
1e+14,79.3785,-77.1835,0,2468.71
1e+14,80.9569,-83.3315,0,1513.29
1e+14,78.3508,-87.7239,0,4467.78
1e+14,81.5612,-85.9546,0,3554.16
1e+14,80.0534,-78.4956,0,2818.92
1e+14,81.4294,-75.1124,0,3620.2
1e+14,80.9275,-73.4713,0,4097.93
1e+14,78.6503,-89.9464,0,4360.71
1e+14,80.4844,-74.4545,0,162.922
1e+14,79.141,-79.5214,0,3392.41
1e+14,80.7027,-77.3972,0,3258.68
1e+14,78.5993,-70.9888,0,3983.78
1e+14,79.676,-72.0853,0,195.277
1e+14,78.418,-89.5052,0,3028.21
1e+14,79.3121,-71.4471,0,3920.78
1e+14,80.6268,-76.9708,0,4844.61
1e+14,78.3379,-71.3007,0,283.216
1e+14,81.6512,-73.439,0,4683.17
1e+14,81.6121,-70.4478,0,22.6048
1e+14,80.921,-84.1031,0,3617.18
1e+14,80.5137,-79.7856,0,2417.64
1e+14,81.2601,-87.7067,0,3182.27
1e+14,79.4228,-85.7537,0,745.025
1e+14,79.5868,-72.1858,0,1861.54
1e+14,78.4201,-85.4774,0,747.613
1e+14,80.431,-72.7359,0,2778.2
1e+14,78.6829,-77.6982,0,4416.35
1e+14,79.7057,-80.4824,0,3879.76
1e+14,80.1245,-85.1609,0,442.833
1e+14,79.3343,-87.7917,0,2529.99
1e+14,78.6163,-74.1472,0,3921.01
1e+14,80.3077,-89.6508,0,4669.06
1e+14,79.5107,-86.1113,0,2436.29
1e+14,79.1707,-89.2282,0,4205.76
1e+14,78.5768,-83.5659,0,2789.93
1e+14,78.5165,-79.7795,0,4275.62
1e+14,78.7555,-80.7708,0,3966.24
1e+14,80.5319,-81.5963,0,3604.65
1e+14,79.4599,-84.1497,0,349.657
1e+14,80.1496,-76.5263,0,1493.29
1e+14,78.9765,-75.3093,0,3110.96
1e+14,79.7801,-71.0004,0,1703.29
1e+14,80.8733,-70.311,0,1741.17
1e+14,79.1578,-73.0334,0,3143.7
1e+14,80.5728,-74.4613,0,4350.77
1e+14,78.5371,-84.4936,0,4942.3
1e+14,81.2689,-84.1003,0,1645.11
1e+14,80.6898,-75.4794,0,4276.7
1e+14,78.7347,-78.5617,0,1967.67
1e+14,81.6492,-75.8942,0,1040.64
1e+14,79.0487,-88.0014,0,3965.97
1e+14,79.1413,-70.2305,0,2607.62
1e+14,78.7825,-73.4134,0,1590.15
1e+14,81.3744,-81.8082,0,2649.47
1e+14,78.7974,-70.453,0,4967.61
1e+14,79.7037,-78.6009,0,1747.01
1e+14,80.2313,-75.5035,0,1315.99
1e+14,79.1654,-85.5563,0,765.827
1e+14,78.8392,-75.7474,0,1222.75
1e+14,80.2554,-89.2346,0,679.055
1e+14,79.5788,-73.3395,0,933.353
1e+14,80.2408,-77.3629,0,3415.41
1e+14,79.9427,-79.0966,0,3013.47
1e+14,79.4959,-74.6026,0,3197.58
1e+14,78.8427,-89.2447,0,1216.21
1e+14,78.3703,-83.3699,0,3794.85
1e+14,80.6564,-71.2919,0,3134.62
1e+14,81.2476,-88.4143,0,1802.19
1e+14,79.2422,-78.7945,0,2748.04
1e+14,80.7624,-75.3709,0,2528.63
1e+14,80.1174,-76.7429,0,2904.9
1e+14,80.6764,-73.1283,0,3090.29
1e+14,81.0002,-81.4616,0,767.478
1e+14,79.8312,-77.218,0,1361.17
1e+14,79.9243,-72.8224,0,1669.39
1e+14,80.9046,-82.8825,0,799.004
1e+14,80.676,-88.6215,0,1079.52
1e+14,79.2361,-76.5018,0,2169.41
1e+14,80.2601,-88.3161,0,850.413
1e+14,79.3336,-79.881,0,219.343
1e+14,78.4378,-77.2043,0,2648.61
1e+14,78.544,-81.3743,0,4257.77
1e+14,80.5877,-77.1513,0,3132.23
1e+14,81.5446,-77.5085,0,2126.78
1e+14,78.6772,-74.4228,0,1170.97
1e+14,80.415,-72.0119,0,1608.44
1e+14,79.3039,-79.1662,0,1666.95
1e+14,79.7006,-72.5181,0,860.775
1e+14,80.1322,-84.025,0,4568.5
1e+14,79.7061,-74.5216,0,654.314
1e+14,79.723,-74.7422,0,1331.12
1e+14,81.1609,-75.4603,0,4421.92
1e+14,80.0998,-74.0342,0,2366.43
1e+14,80.9427,-75.7978,0,4409.11
1e+14,78.9539,-89.944,0,4134.64
1e+14,80.5141,-77.8142,0,462.502
1e+14,80.4824,-89.6062,0,1552.52
1e+14,79.2067,-73.945,0,4444.06
1e+14,80.312,-82.4296,0,4181.77
1e+14,81.1715,-87.9,0,3900.41
1e+14,81.2853,-85.9451,0,3779.64
1e+14,79.3474,-88.5781,0,2751.32
1e+14,80.0613,-82.0451,0,4601.81
1e+14,80.6983,-84.4372,0,4372.79
1e+14,81.1936,-78.1023,0,3576.74
1e+14,78.4403,-87.391,0,1338.74
1e+14,78.335,-86.0074,0,2391.86
1e+14,79.6894,-79.3467,0,1099.37
1e+14,78.356,-83.6981,0,2526.33
1e+14,78.6311,-85.9155,0,4059.05
1e+14,81.3237,-78.4727,0,2210.36
1e+14,79.6027,-86.3069,0,4790.97
1e+14,79.4527,-72.1323,0,2558.26
1e+14,78.7768,-70.7334,0,721.763
1e+14,81.0082,-87.4397,0,3529.42
1e+14,81.5743,-83.6126,0,2958.88
1e+14,79.9249,-74.7628,0,3070.89
1e+14,78.881,-85.2248,0,2753.96
1e+14,80.6703,-70.0179,0,4189.53
1e+14,81.4385,-74.641,0,4856.29
1e+14,78.5234,-85.1346,0,4555.86
1e+14,79.8338,-80.1847,0,3174.11
1e+14,79.8855,-83.5358,0,1363.56
1e+14,79.0444,-85.4785,0,874.104
1e+14,81.5741,-81.9207,0,3048.72
1e+14,81.1885,-85.8434,0,2141.62
1e+14,81.0734,-75.7546,0,4818.18
1e+14,79.9209,-78.4155,0,525.816
1e+14,81.3834,-75.2559,0,171.332
1e+14,81.5678,-82.2029,0,1094.18
1e+14,78.465,-76.7482,0,1591.31
1e+14,80.4538,-77.2064,0,686.213
1e+14,80.4638,-86.7622,0,553.828
1e+14,79.6358,-81.4708,0,4561.01
1e+14,80.9996,-81.1558,0,2397.75
1e+14,79.2336,-88.5422,0,1160.61
1e+14,81.2941,-77.1646,0,118.072
1e+14,79.0609,-84.7015,0,1190.94
1e+14,81.5289,-87.2252,0,2813.1
1e+14,81.0697,-89.3805,0,4031.9
1e+14,80.8385,-82.1774,0,3070.37
1e+14,79.4798,-75.1254,0,3435.58
1e+14,78.957,-82.8516,0,4316.71
1e+14,80.9356,-70.5538,0,656.804
1e+14,79.7469,-85.4281,0,3078.61
1e+14,79.3833,-84.5432,0,38.7681
1e+14,80.7643,-71.2244,0,3150.99
1e+14,80.5364,-86.9619,0,401.517
1e+14,78.3957,-81.2943,0,508.722
1e+14,79.5913,-71.0068,0,4353.95
1e+14,79.4029,-70.2087,0,4538.98
1e+14,79.5479,-87.5675,0,3293.68
1e+14,79.3161,-83.7042,0,907.745
1e+14,80.5332,-87.2078,0,3496.95
1e+19,0,0,0,0
