mass,x,y,vx,vy
1e+14,-97.4388,-87.9404,0,2032.96
1e+14,-114.514,-111.852,0,261.517
1e+14,-98.3331,-85.0068,0,1937.75
1e+14,-83.7732,-109.446,0,1040.34
1e+14,-97.2857,-114.235,0,4474.8
1e+14,-101.321,-104.689,0,1029.17
1e+14,-86.4642,-104.541,0,462.577
1e+14,-98.4224,-85.446,0,4670.84
1e+14,-112.976,-83.6508,0,3882.34
1e+14,-114.124,-113.604,0,4576.98
1e+14,-100.49,-96.6351,0,397.598
1e+14,-113.063,-112.707,0,489.412
1e+14,-108.785,-83.7514,0,1351
1e+14,-110.75,-114.096,0,1007.67
1e+14,-99.5382,-106.024,0,1952.61
1e+14,-106.121,-115.394,0,267.84
1e+14,-108.464,-86.6277,0,4399.43
1e+14,-104.631,-97.3801,0,4766.28
1e+14,-113.89,-114.477,0,2345.18
1e+14,-108.67,-90.6868,0,486.476
1e+14,-97.3881,-101.945,0,1487.35
1e+14,-88.1291,-85.0014,0,3291.44
1e+14,-86.1725,-101.091,0,4744.43
1e+14,-107.791,-108.77,0,2735.55
1e+14,-85.9731,-83.3822,0,1857.83
1e+14,-100.529,-98.816,0,1743.76
1e+14,-89.8616,-104.613,0,2456.36
1e+14,-95.384,-86.054,0,1866.38
1e+14,-102.387,-85.5805,0,1132.69
1e+14,-87.5811,-108.243,0,4718.53
1e+14,-111.773,-100.02,0,1407.2
1e+14,-101.359,-115.427,0,3262.77
1e+14,-109.414,-86.5709,0,1436.67
1e+14,-96.7307,-85.6677,0,3028.08
1e+14,-98.741,-106.543,0,4889.79
1e+14,-116.502,-84.6983,0,2891.95
1e+14,-88.8482,-105.399,0,3967.94
1e+14,-101.45,-111.459,0,1416.51
1e+14,-89.2207,-98.3303,0,4728.93
1e+14,-86.7215,-95.2721,0,1973.85
1e+14,-110.759,-90.0986,0,1659.18
1e+14,-106.012,-107.451,0,4367.03
1e+14,-93.414,-108.952,0,3870.02
1e+14,-85.0546,-112.815,0,3323.3
1e+14,-102.797,-102.695,0,4768.08
1e+14,-85.6377,-113.525,0,3193.29
1e+14,-108.396,-115.17,0,1254.91
1e+14,-102.295,-100.202,0,2738.87
1e+14,-89.4848,-104.843,0,2614.33
1e+14,-114.553,-96.2914,0,3060.35
1e+14,-101.574,-114.307,0,2014.18
1e+14,-104.494,-98.0729,0,3727.13
1e+14,-102.59,-99.2375,0,758.143
1e+14,-107.076,-97.1996,0,4841.52
1e+14,-98.1532,-94.1419,0,2502.4
1e+14,-106.71,-103.192,0,1170.73
1e+14,-104.887,-104.887,0,4587.18
1e+14,-92.7935,-114.199,0,877.526
1e+14,-112.284,-88.4648,0,1662.44
1e+14,-113.179,-92.1591,0,3315.32
1e+14,-112.731,-105.261,0,4848.91
1e+14,-107.587,-108.339,0,4963.79
1e+14,-98.6175,-97.1734,0,3767.64
1e+14,-97.541,-104.332,0,3486.52
1e+14,-102.852,-103.859,0,432.979
1e+14,-115.368,-84.9034,0,2746.49
1e+14,-86.0247,-84.6461,0,1683.2
1e+14,-95.8582,-88.1644,0,495.515
1e+14,-110.131,-102.773,0,645.325
1e+14,-100.034,-110.256,0,2200.42
1e+14,-93.7471,-107.759,0,701.698
1e+14,-88.4586,-90.5469,0,1821.52
1e+14,-93.6902,-84.9873,0,4257.66
1e+14,-91.7016,-95.9289,0,354.837
1e+14,-106.241,-99.8334,0,1061.56
1e+14,-107.311,-109.996,0,2449.06
1e+14,-96.8949,-111.744,0,828.403
1e+14,-89.8325,-115.414,0,484.264
1e+14,-84.6456,-104.916,0,1879.56
1e+14,-96.6735,-91.2771,0,3431.49
1e+14,-113.456,-93.4096,0,3332.27
1e+14,-112.312,-97.9461,0,2298.19
1e+14,-101.669,-110.292,0,506.768
1e+14,-89.4042,-116.197,0,1283.04
1e+14,-109.668,-93.7892,0,4176
1e+14,-103.317,-109.135,0,168.799
1e+14,-113.058,-99.0813,0,3937.38
1e+14,-85.6232,-103.075,0,3537.79
1e+14,-83.402,-104.166,0,1181.65
1e+14,-116.565,-109.02,0,76.7546
1e+14,-108.383,-86.9838,0,2779.87
1e+14,-97.9602,-84.4242,0,2074.6
1e+14,-93.5523,-100.642,0,4841.94
1e+14,-113.948,-96.7481,0,196.074
1e+14,-112.555,-105.579,0,752.402
1e+14,-105.05,-106.266,0,1913.89
1e+14,-86.8365,-94.1825,0,541.707
1e+14,-110.923,-116.654,0,3685.72
1e+14,-98.6693,-100.999,0,1786.92
1e+14,-102.492,-109.869,0,4390.56
1e+14,-88.4631,-99.7217,0,2414.42
1e+14,-87.065,-100.757,0,4217.26
1e+14,-115.697,-115.116,0,3217.72
1e+14,-94.7289,-108.008,0,280.734
1e+14,-111.665,-113.016,0,3416.78
1e+14,-100.203,-104.801,0,2672.84
1e+14,-89.106,-104.778,0,4518.3
1e+14,-99.1477,-109.219,0,1674.16
1e+14,-91.5257,-104.863,0,1707.85
1e+14,-99.2302,-95.1137,0,2834.39
1e+14,-99.7677,-95.2873,0,1033.05
1e+14,-102.404,-98.4952,0,3491.23
1e+14,-109.839,-100.239,0,1057.66
1e+14,-90.7861,-108.178,0,4803.88
1e+14,-106.865,-116.415,0,620.662
1e+14,-87.14,-94.9634,0,4729.54
1e+14,-106.719,-99.0076,0,102.427
1e+14,-101.047,-97.168,0,4472.68
1e+14,-101.301,-99.6352,0,2104.32
1e+14,-105.083,-91.8953,0,2076.02
1e+14,-96.5763,-91.8822,0,4908.25
1e+14,-87.4927,-89.3578,0,2975.21
1e+14,-95.0142,-103.429,0,1888.1
1e+14,-88.6855,-104.326,0,3684.73
1e+14,-101.202,-100.785,0,1598.58
1e+14,-103.955,-106.449,0,3353.48
1e+14,-116.434,-103.945,0,3749.33
1e+14,-95.5507,-87.5044,0,1712.87
1e+14,-111.921,-92.0325,0,4496.68
1e+14,-105.452,-104.693,0,3840.76
1e+14,-96.1014,-109.06,0,2230.8
1e+14,-95.6245,-93.9272,0,1462.08
1e+14,-112.37,-110.049,0,2355.01
1e+14,-97.3579,-94.5386,0,4589.03
1e+14,-86.7954,-102.953,0,1046.56
1e+14,-112.544,-92.3892,0,1826.06
1e+14,-106.555,-95.4043,0,4769.53
1e+14,-114.97,-101.463,0,3468.81
1e+14,-90.7934,-97.1715,0,3617.18
1e+14,-93.6116,-97.1752,0,3303.29
1e+14,-107.785,-107.019,0,3949.92
1e+14,-110.806,-109.107,0,1590.76
1e+14,-97.5507,-101.958,0,3099.47
1e+14,-112.003,-99.9604,0,2272.61
1e+14,-95.1697,-83.5248,0,2277.81
1e+14,-110.772,-84.7203,0,2279.76
1e+14,-102.949,-95.8065,0,3401.38
1e+14,-115.453,-88.868,0,4465.11
1e+14,-101.129,-109.939,0,1952.6
1e+14,-101.072,-109.214,0,1861.57
1e+14,-104.4,-110.529,0,3333.84
1e+14,-96.5402,-83.9024,0,3018.86
1e+14,-88.1126,-108.501,0,339.994
1e+14,-112.396,-112.985,0,441.223
1e+14,-99.6761,-88.7441,0,1769.65
1e+14,-86.1291,-104.32,0,4144.08
1e+14,-83.6958,-108.147,0,735.702
1e+14,-94.3853,-100.906,0,3726.03
1e+14,-90.5206,-112.837,0,2556.61
1e+14,-115.15,-86.3937,0,4551.99
1e+14,-84.1945,-90.9849,0,4594.8
1e+14,-89.8912,-100.825,0,136.492
1e+14,-95.1578,-84.3766,0,3174.46
1e+14,-95.5315,-98.5267,0,4917.19
1e+14,-111.285,-107.911,0,1686.85
1e+14,-108.303,-113.71,0,2836.99
1e+14,-102.675,-98.6011,0,4527.11
1e+14,-93.6652,-97.3679,0,4113.07
1e+14,-84.5596,-92.5632,0,3283.44
1e+14,-98.598,-102.818,0,1149.98
1e+14,-87.1551,-115.039,0,2618.82
1e+14,-92.1792,-88.5208,0,4084.53
1e+14,-110.715,-113.622,0,2234.84
1e+14,-93.0762,-98.4641,0,4975.82
1e+14,-101.225,-113.676,0,4598.52
1e+14,-88.6138,-99.4921,0,4217.54
1e+14,-112.448,-107.478,0,2867.89
1e+14,-103.8,-102.62,0,837.861
1e+14,-103.542,-101.046,0,2201.28
1e+14,-83.739,-100.545,0,738.379
1e+14,-104.014,-99.5662,0,2277.14
1e+14,-104.84,-116.19,0,1255.24
1e+14,-103.52,-86.2543,0,813.766
1e+14,-112.921,-98.6289,0,1138.25
1e+14,-104.078,-105.366,0,4205.21
1e+14,-107.447,-93.1498,0,4777.56
1e+14,-113.623,-91.1561,0,2172.34
1e+14,-85.7008,-107.246,0,3529.76
1e+14,-93.4556,-108.759,0,775.182
1e+14,-85.387,-99.5797,0,4712.9
1e+14,-114.812,-104.09,0,2187.8
1e+14,-104.663,-109.834,0,361.266
1e+14,-103.724,-83.4385,0,393.107
1e+14,-91.4821,-106.186,0,4825
1e+14,-101.532,-115.94,0,1567.64
1e+14,-110.354,-87.6444,0,2552.27
1e+14,-105.1,-85.8167,0,1626.51
1e+14,-89.2795,-86.5599,0,4401.68
1e+14,-91.4577,-95.7984,0,624.37
1e+14,-86.0144,-111.054,0,67.21
1e+14,-109.05,-96.1566,0,266.624
1e+14,-100.496,-99.4658,0,1874.07
1e+14,-111.391,-83.4575,0,4239.65
1e+14,-113.534,-102.964,0,2041.14
1e+14,-86.2266,-110.722,0,480.429
1e+14,-111.251,-93.0401,0,1883.19
1e+14,-105.211,-112.901,0,3823.81
1e+14,-88.2659,-84.863,0,4635.82
1e+14,-86.1826,-104.048,0,3742.46
1e+14,-85.6608,-101.251,0,2728.6
1e+14,-102.037,-98.5991,0,2905.17
1e+14,-107.275,-107.337,0,4154.9
1e+14,-91.3461,-87.9137,0,284.929
1e+14,-89.003,-105.901,0,2762.19
1e+14,-114.666,-93.5651,0,1129.31
1e+14,-114.184,-85.0547,0,270.148
1e+14,-103.083,-85.2987,0,396.385
1e+14,-90.1573,-107.533,0,172.189
1e+14,-103.604,-103.714,0,447.549
1e+14,-103.362,-101.477,0,3390.08
1e+14,-106.143,-114.192,0,4002.59
1e+14,-99.8059,-103.666,0,3620.07
1e+14,-94.8031,-89.2405,0,4315.66
1e+14,-102.411,-92.5846,0,2830.2
1e+14,-104.544,-108.1,0,2102.21
1e+14,-109.091,-84.3167,0,1312.02
1e+14,-100.841,-105.059,0,786.421
1e+14,-108.977,-107.956,0,3625.94
1e+14,-92.9585,-87.1286,0,3785.54
1e+14,-103.423,-97.3944,0,1869.87
1e+14,-107.282,-83.5197,0,1328.7
1e+14,-94.4073,-104.273,0,98.372
1e+14,-95.3557,-110.624,0,4986.21
1e+14,-111.799,-104.863,0,2665.9
1e+14,-111.361,-116.003,0,2079.54
1e+14,-102.435,-86.0441,0,4227.83
1e+14,-112.417,-86.0842,0,1038
1e+14,-101.675,-84.9663,0,4927.84
1e+14,-87.3198,-84.0092,0,3196.25
1e+14,-89.2525,-99.682,0,1037.02
1e+14,-100.032,-105.112,0,4290.03
1e+14,-85.3674,-103.007,0,874.32
1e+14,-116.251,-97.2594,0,1676.09
1e+14,-88.8875,-98.5208,0,1620.41
1e+14,-98.4222,-115.837,0,1631.92
1e+14,-97.2281,-113.156,0,1955.91
1e+14,-92.7685,-93.0634,0,4985.34
1e+14,-107.684,-116.596,0,4973.31
1e+14,-96.4874,-97.4362,0,3089.07
1e+14,-108.992,-100.802,0,1045.17
1e+14,-116.489,-95.9247,0,477.184
1e+14,-105.395,-102.377,0,1520.6
1e+14,-93.0139,-84.8484,0,605.614
1e+14,-99.3972,-101.562,0,547.843
1e+14,-113.674,-113.759,0,50.0059
1e+14,-106.979,-102.735,0,1503.63
1e+14,-103.543,-106.34,0,1824.36
1e+14,-100.366,-113.45,0,4256.71
1e+14,-115.306,-88.7794,0,49.3963
1e+14,-103.572,-106.955,0,246.74
1e+14,-87.4008,-112.247,0,3775.47
1e+14,-109.486,-105.496,0,3279.06
1e+14,-111.388,-93.8259,0,1032.95
1e+14,-108.876,-115.772,0,2629.93
1e+14,-91.8823,-99.9797,0,1657.27
1e+14,-93.8184,-106.496,0,3701.34
1e+14,-102.147,-113.446,0,1400.44
1e+14,-84.007,-106.159,0,3288.8
1e+14,-110.05,-108.572,0,639.376
1e+14,-108.719,-103.756,0,1171.31
1e+14,-100.156,-115.022,0,4592.58
1e+14,-100.363,-106.674,0,575.204
1e+14,-113.591,-86.0516,0,2750.96
1e+14,-92.9717,-108.001,0,2068.99
1e+14,-94.5839,-104.624,0,843.596
1e+14,-85.8546,-91.194,0,4748.59
1e+14,-92.521,-99.9718,0,2824.34
1e+14,-89.775,-115.57,0,3651.69
1e+14,-84.6785,-91.8394,0,624.728
1e+14,-99.8266,-85.7986,0,660.887
1e+14,-91.2781,-110.823,0,4994.28
1e+14,-85.6629,-102.935,0,1554.39
1e+14,-98.036,-91.0194,0,3949.41
1e+14,-107.8,-94.359,0,3078.86
1e+14,-99.3251,-90.8687,0,3807.5
1e+14,-95.0682,-111.052,0,3012.93
1e+14,-112.714,-111.503,0,3748.77
1e+14,-90.7418,-96.6926,0,1784.01
1e+14,-85.4967,-110.435,0,565.519
1e+14,-115.789,-94.1016,0,277.868
1e+14,-106.251,-101.269,0,2737.05
1e+14,-103.653,-92.2701,0,3741.71
1e+14,-106.661,-113.253,0,32.2188
1e+14,-85.3804,-88.4802,0,1984.87
1e+14,-94.2735,-87.521,0,4546.22
1e+14,-95.5685,-86.4164,0,2622.91
1e+14,-95.6181,-85.9444,0,2400.68
1e+14,-99.0585,-109.917,0,2303.66
1e+14,-85.1097,-105.855,0,1999.75
1e+14,-97.1618,-97.9936,0,1070.26
1e+14,-102.367,-114.219,0,808.124
1e+14,-113.671,-96.2601,0,36.6186
1e+14,-100.785,-100.705,0,878.347
1e+14,-111.558,-88.0272,0,4977.73
1e+14,-115.496,-112.07,0,1418.47
1e+14,-107.264,-90.9207,0,3113.37
1e+14,-107.15,-106.179,0,1779.7
1e+14,-88.1946,-86.4893,0,4351.42
1e+14,-99.2481,-95.8477,0,3660.53
1e+14,-88.3836,-96.2832,0,637.487
1e+14,-103.042,-89.0393,0,2722.2
1e+14,-105.717,-93.5404,0,4870.69
1e+14,-112.455,-94.3102,0,2519.52
1e+14,-109.397,-101.457,0,1815.68
1e+14,-95.5905,-89.1818,0,3640.64
1e+14,-111.444,-110.78,0,803.283
1e+14,-105.677,-113.792,0,559.984
1e+14,-86.336,-115.302,0,3400.34
1e+14,-101.214,-104.042,0,23.045
1e+14,-111.99,-83.962,0,2115.23
1e+14,-95.0035,-90.2639,0,43.9251
1e+14,-99.9808,-109.766,0,2744.54
1e+14,-103.97,-93.51,0,1133.57
1e+14,-113.55,-109.14,0,4035.55
1e+14,-90.8225,-86.9094,0,4267.2
1e+14,-107.037,-97.352,0,4504.76
1e+14,-92.4877,-107.795,0,3165.56
1e+14,-99.1428,-93.1246,0,304.494
1e+14,-100.819,-96.5112,0,632.021
1e+14,-93.4184,-83.7818,0,2898.7
1e+14,-111.995,-91.7899,0,4458.3
1e+14,-115.369,-105.68,0,651.526
1e+14,-107.767,-99.2413,0,3993.65
1e+14,-85.5462,-107.704,0,245.414
1e+14,-93.013,-103.024,0,109.392
1e+14,-93.3828,-85.2297,0,3590.68
1e+14,-114.786,-100.882,0,4260.15
1e+14,-90.987,-85.1806,0,3492.52
1e+14,-99.2076,-114.722,0,3012.89
1e+14,-92.7684,-92.0953,0,2800.53
1e+14,-105.973,-114.908,0,656.965
1e+14,-111.236,-111.35,0,3585.16
1e+14,-113.36,-112.624,0,2379.99
1e+14,-98.017,-105.511,0,1358.23
1e+14,-92.1905,-111.796,0,3006.11
1e+14,-107.415,-89.6657,0,3782.44
1e+14,-89.7155,-114.444,0,805.56
1e+14,-85.346,-109.581,0,3511.61
1e+14,-97.5891,-112.96,0,3667.09
1e+14,-99.5993,-99.6532,0,692.423
1e+14,-101.597,-108.756,0,1841.33
1e+14,-112.733,-98.0552,0,3048.76
1e+14,-112.248,-114.561,0,443.307
1e+14,-112.597,-85.8217,0,2582
1e+14,-116.639,-114.253,0,1796.57
1e+14,-106.449,-92.9364,0,1015.14
1e+14,-93.4722,-87.0189,0,243.558
1e+14,-85.9062,-92.2351,0,3561.89
1e+14,-111.618,-99.7464,0,3242.44
1e+14,-110.339,-107.859,0,1756.76
1e+14,-85.3578,-108.451,0,4711.11
1e+14,-105.134,-86.4968,0,2783.76
1e+14,-103.614,-114.328,0,4720.17
1e+14,-115.105,-106.67,0,212.723
1e+14,-103.944,-88.0585,0,1457.84
1e+14,-84.8686,-86.7374,0,2634.01
1e+14,-91.9716,-100.304,0,3214.36
1e+14,-99.3298,-102.454,0,268.793
1e+14,-114.882,-91.0631,0,926.713
1e+14,-109.471,-87.0986,0,2765.28
1e+14,-102.522,-90.2794,0,2453.27
1e+14,-103.426,-84.1148,0,3737.25
1e+14,-85.28,-101.485,0,4890.8
1e+14,-109.9,-115.986,0,4669.54
1e+14,-103.835,-89.2346,0,424.938
1e+14,-109.287,-112.907,0,2587.68
1e+14,-96.3406,-97.2247,0,2377.46
1e+14,-115.099,-97.0113,0,4110.8
1e+14,-98.4923,-93.6901,0,2057.94
1e+14,-112.195,-89.3321,0,192.222
1e+14,-86.3578,-115.283,0,1767.09
1e+14,-114.146,-92.5391,0,4255.09
1e+14,-105.631,-114.461,0,1822.85
1e+14,-113.259,-104.822,0,848.784
1e+14,-111.707,-97.3125,0,1120.71
1e+14,-90.1615,-111.601,0,2727.08
1e+14,-88.9453,-104.408,0,1641.23
1e+14,-101.259,-86.0138,0,3837.82
1e+14,-85.7961,-108.45,0,2288.91
1e+14,-99.7016,-85.368,0,606.149
1e+14,-109.048,-99.9511,0,423.999
1e+14,-111.182,-98.2279,0,677.445
1e+14,-101.033,-91.1973,0,83.4382
1e+14,-101.086,-89.3898,0,4511.95
1e+14,-103.661,-92.5816,0,1346.58
1e+14,-99.4504,-96.5904,0,4537.85
1e+14,-83.5366,-99.9904,0,3336.11
1e+14,-84.8687,-88.1738,0,1700.17
1e+14,-104.068,-111.225,0,1979.05
1e+14,-85.6391,-103.376,0,3186.75
1e+14,-88.4158,-105.033,0,1781.06
1e+14,-106.356,-96.9385,0,4953.09
1e+14,-114.514,-107.922,0,683.068
1e+14,-116.3,-87.0006,0,1994.71
1e+14,-107.873,-113.836,0,4724
1e+14,-109.344,-115.816,0,142.566
1e+14,-115.791,-105.161,0,4075.69
1e+14,-101.134,-87.1238,0,125.384
1e+14,-98.5468,-108.545,0,4065.43
1e+14,-90.3537,-107.277,0,4776.52
1e+14,-86.8871,-112.181,0,3077.26
1e+14,-109.591,-88.271,0,4211.7
1e+14,-95.0669,-88.8983,0,1880.96
1e+14,-87.3948,-110.575,0,351.305
1e+14,-116.306,-94.1642,0,2416.85
1e+14,-101.161,-108.588,0,4918.62
1e+14,-103.864,-113.83,0,2177.48
1e+14,-105.734,-112.265,0,2228.04
1e+14,-112.397,-90.9208,0,2125.94
1e+14,-95.7795,-99.0691,0,1580.48
1e+14,-98.7948,-110.53,0,4412.31
1e+14,-102.591,-105.781,0,1139.83
1e+14,-102.019,-107.908,0,3029.82
1e+14,-103.262,-94.8121,0,499.316
1e+14,-99.768,-99.9226,0,1352.27
1e+14,-88.9158,-108.347,0,2674.13
1e+14,-92.0666,-96.5304,0,16.2843
1e+14,-115.404,-95.6237,0,4462.44
1e+14,-106.535,-102.824,0,296.098
1e+14,-84.0177,-85.3979,0,3343.24
1e+14,-99.4318,-116.65,0,191.146
1e+14,-97.4068,-116.42,0,1208.3
1e+14,-101.156,-89.4123,0,2419.37
1e+14,-106.155,-86.2993,0,4723.42
1e+14,-88.3924,-111.233,0,2525.39
1e+14,-96.3191,-101.007,0,4301.37
1e+14,-97.2052,-94.1645,0,3373.47
1e+14,-113.761,-115.576,0,4177.15
1e+14,-99.6514,-108.452,0,4663.98
1e+14,-110.023,-89.2081,0,221.098
1e+14,-98.9759,-87.6348,0,4320.98
1e+14,-98.1912,-98.7711,0,923.59
1e+14,-96.7458,-106.038,0,615.993
1e+14,-86.8144,-89.9226,0,1341.08
1e+14,-99.6671,-104.932,0,3183.05
1e+14,-111.478,-113.17,0,4648.11
1e+14,-111.628,-105.235,0,4069.78
1e+14,-93.1977,-106.991,0,3878.65
1e+14,-101.385,-109.268,0,3228.26
1e+14,-97.6003,-101.503,0,3284.52
1e+14,-102.962,-114.918,0,3110.43
1e+14,-103.563,-84.5297,0,3496.87
1e+14,-106.586,-97.6727,0,3930.6
1e+14,-101.517,-101.188,0,4666.05
1e+14,-112.821,-87.2393,0,2111.95
1e+14,-105.436,-104.012,0,2959.28
1e+14,-110.896,-96.9953,0,3568.8
1e+14,-86.3127,-91.0114,0,2467.4
1e+14,-93.6965,-89.8387,0,3192.62
1e+14,-87.3241,-90.1429,0,4646.54
1e+14,-112.919,-99.2991,0,2676.6
1e+14,-110.453,-110.995,0,4491.34
1e+14,-88.5814,-87.3455,0,2723.52
1e+14,-92.7162,-114.845,0,62.3902
1e+14,-85.4526,-101.073,0,3500.31
1e+14,-106.437,-89.3258,0,3607.81
1e+14,-90.5968,-93.8084,0,2650.32
1e+14,-84.3467,-114.401,0,1765.33
1e+14,-92.3005,-93.8554,0,1519.23
1e+14,-91.3176,-107.78,0,3346.45
1e+14,-95.9092,-112.544,0,3742.38
1e+14,-96.0448,-91.0406,0,2784.44
1e+14,-102.419,-91.6693,0,4533.65
1e+14,-110.273,-90.3857,0,4718.92
1e+14,-115.078,-87.466,0,684.848
1e+14,-100.403,-110.355,0,1444.19
1e+14,-90.3036,-98.4312,0,1033.44
1e+14,-101.977,-98.5598,0,2534.79
1e+14,-85.9613,-85.7168,0,3425.04
1e+14,-113.977,-111.534,0,1077.25
1e+14,-83.6653,-96.7714,0,4496.93
1e+14,-92.2594,-104.043,0,1903
1e+14,-116.022,-114.477,0,4578.16
1e+14,-109.372,-90.2601,0,4430.66
1e+14,-83.8159,-93.2055,0,2291.3
1e+14,-103.093,-88.2123,0,1737.49
1e+14,-95.1576,-113.529,0,4999.3
1e+14,-100.795,-90.3829,0,1355.53
1e+14,-95.3575,-106.874,0,2653.25
1e+14,-116.21,-105.119,0,2055.4
1e+14,-95.8217,-108.182,0,3383.6
1e+14,-97.5623,-96.2112,0,4722.01
1e+14,-105.009,-113.028,0,4195.08
1e+14,-116.425,-116.384,0,2886.89
1e+14,-85.9505,-102.941,0,3206.97
1e+14,-91.7369,-88.0832,0,2156.76
1e+14,-87.953,-92.8799,0,423.294
1e+14,-106.523,-106.423,0,2526.72
1e+14,-103.285,-115.977,0,4200.75
1e+14,-110.373,-111.218,0,2953.89
1e+14,-101.915,-114.114,0,564.182
1e+14,-85.8096,-102.309,0,4774.48
1e+14,-100.68,-101.201,0,1407.59
1e+14,-104.462,-97.7212,0,4748.43
1e+14,-97.1196,-89.5965,0,2520.26
1e+14,-108.153,-95.025,0,142.279
1e+14,-112.685,-93.5955,0,4751.03
1e+14,-108.668,-116.63,0,3603.03
1e+14,-88.8011,-113.227,0,3704.06
1e+14,-115.267,-91.4772,0,1111.75
1e+14,-112.611,-88.9196,0,3838.91
1e+14,-92.66,-102.656,0,1859.56
1e+14,-101.919,-90.4062,0,908.682
1e+14,-110.197,-87.705,0,3905.28
1e+14,-96.0926,-95.2562,0,3825.38
1e+14,-97.7795,-113.05,0,1970.78
1e+14,-102.542,-95.1881,0,1947.53
1e+14,-89.0689,-114.49,0,3456.54
1e+14,-88.4505,-88.2534,0,3410.14
1e+14,-89.7794,-89.4811,0,1214.91
1e+14,-112.447,-104.487,0,1167.11
1e+14,-95.153,-103.783,0,583.877
1e+14,-98.6052,-90.3966,0,419.332
1e+14,-101.939,-89.9002,0,3263.95
1e+14,-84.3712,-93.3419,0,4616.22
1e+14,-108.701,-100.09,0,2928.61
1e+14,-95.1193,-103.687,0,1096.46
1e+14,-110.947,-93.2164,0,2535.3
1e+14,-86.6121,-90.1248,0,4346.37
1e+14,-97.93,-108.917,0,3335.09
1e+14,-98.6569,-93.8894,0,2255.47
1e+14,-93.6635,-102.806,0,2721.39
1e+14,-97.55,-89.808,0,2988.81
1e+14,-110.301,-91.4956,0,2161.95
1e+14,-116.262,-84.7959,0,2456.72
1e+14,-104.365,-100.802,0,2717.73
1e+14,-94.3063,-105.203,0,695.148
1e+14,-88.2776,-115.621,0,4926.77
1e+14,-83.7981,-95.4823,0,798.175
1e+14,-95.8448,-96.5887,0,1744.99
1e+14,-94.7852,-87.715,0,2434.9
1e+14,-96.9104,-106.772,0,3654.01
1e+14,-93.1671,-93.1107,0,4950.23
1e+14,-113.702,-95.7405,0,876.744
1e+14,-115.53,-113.965,0,797.297
1e+14,-99.6917,-85.9012,0,1889.84
1e+14,-105.965,-83.4741,0,1210.6
1e+14,-110.283,-96.675,0,165.762
1e+14,-104.508,-91.218,0,17.0657
1e+14,-108.656,-88.9351,0,2311.91
1e+14,-85.4823,-101.364,0,2749.43
1e+14,-86.9724,-112.539,0,3003.18
1e+14,-108.429,-100.916,0,1373.01
1e+14,-103.887,-98.4555,0,3118.46
1e+14,-95.213,-111.845,0,1169.05
1e+14,-99.0813,-92.3121,0,898.89
1e+14,-93.7381,-90.1477,0,4181.2
1e+14,-113.811,-91.6692,0,642.615
1e+14,-100.85,-84.4892,0,4875.49
1e+14,-95.0211,-85.6091,0,980.737
1e+14,-95.8122,-114.858,0,2571.73
1e+14,-110.576,-92.2677,0,4564.82
1e+14,-91.2101,-101.893,0,996.538
1e+14,-110.338,-92.3687,0,77.4052
1e+14,-99.4506,-99.488,0,1307.35
1e+14,-100.48,-107.558,0,3385.04
1e+14,-84.1915,-105.659,0,4471.64
1e+14,-102.241,-99.025,0,1227
1e+14,-90.8939,-87.7792,0,398.873
1e+14,-115.029,-84.3676,0,1818.9
1e+14,-89.8148,-83.5263,0,2672.04
1e+14,-115.072,-107.405,0,3599.41
1e+14,-94.9049,-99.5223,0,3176.85
1e+14,-89.6739,-116.434,0,1734.34
1e+14,-113.475,-113.598,0,2618.28
1e+14,-84.638,-111.44,0,407.557
1e+14,-91.052,-111.01,0,1817.92
1e+14,-113.621,-102.432,0,1809.09
1e+14,-96.5546,-93.5789,0,472.007
1e+14,-100.781,-89.5842,0,460.962
1e+14,-90.9931,-87.9244,0,1377.63
1e+14,-110.317,-94.4555,0,773.544
1e+14,-100.404,-89.1125,0,548.131
1e+14,-107.925,-103.11,0,439.478
1e+14,-90.7603,-107.984,0,2046.7
1e+14,-85.6923,-97.1256,0,3498.52
1e+14,-92.3691,-114.5,0,4058.35
1e+14,-106.315,-95.2868,0,3274.62
1e+14,-84.6741,-83.9876,0,4811.97
1e+14,-95.6048,-97.1891,0,560.669
1e+14,-112.017,-110.411,0,3818.09
1e+14,-87.5779,-89.0158,0,4720.32
1e+14,-92.3632,-115.509,0,4286.53
1e+14,-107.957,-104.958,0,4658.55
1e+14,-101.302,-111.531,0,2780.82
1e+14,-116.279,-94.2308,0,3433.39
1e+14,-92.6436,-94.9943,0,1969.63
1e+14,-83.4332,-95.7571,0,2002.74
1e+14,-89.2914,-87.6582,0,4166.96
1e+14,-111.691,-95.6498,0,1762.11
1e+14,-101.675,-87.566,0,4606.25
1e+14,-107.554,-98.9614,0,4325.96
1e+14,-86.8622,-93.002,0,909.411
1e+14,-106.322,-112.269,0,4855.51
1e+14,-84.839,-88.6628,0,2883.31
1e+14,-107.757,-112.674,0,4120.68
1e+14,-112.635,-89.7528,0,1602.34
1e+14,-106.68,-105.506,0,1217.44
1e+14,-90.5505,-114.925,0,1194.68
1e+14,-107.106,-103.145,0,758.995
1e+14,-86.4934,-94.8319,0,2805.35
1e+14,-107.957,-96.8988,0,1571.74
1e+14,-104.128,-108.913,0,765.269
1e+14,-106.074,-115.92,0,2324.72
1e+14,-109.181,-112.74,0,2808.12
1e+14,-105.767,-95.3425,0,4651.14
1e+14,-102.948,-86.7225,0,4348.01
